
 total force (fx,fy,fz) for set INTERNAL_SELECTION-1_NH_OUTPUT-1 and time  0.1000000E+01

       -1.281667E-05 -2.331952E-05 -1.713840E-05

 displacements (vx,vy,vz) for set INTERNAL_SELECTION-1_NH_OUTPUT-1 and time  0.1000000E+01

       138  5.596074E+01  5.099089E+01  7.965458E+01
       139  5.326235E+01  4.944873E+01  6.904333E+01
       140  5.061374E+01  4.804208E+01  5.916345E+01
       141  4.777898E+01  4.671721E+01  4.974693E+01
       142  4.355198E+01  4.483354E+01  3.821493E+01
       143  3.746695E+01  4.196121E+01  2.447621E+01
       144  3.016838E+01  3.798283E+01  9.860694E+00
       145  2.308213E+01  3.371628E+01 -2.296999E+00
       146  1.623484E+01  2.917275E+01 -1.241630E+01
       147  9.239659E+00  2.391930E+01 -2.010463E+01
       148  6.432254E-01  1.412667E+01 -2.407587E+01
       149 -6.822051E+01 -2.626968E+01  5.222855E+02
       150 -7.871399E+01 -2.765272E+01  5.291408E+02
       151 -8.931227E+01 -2.899600E+01  5.359916E+02
       152 -1.001432E+02 -3.030350E+01  5.427580E+02
       153 -1.111323E+02 -3.179886E+01  5.494647E+02
       154 -1.226461E+02 -3.330927E+01  5.563085E+02
       155 -1.365596E+02 -3.520298E+01  5.643182E+02
       156 -1.482561E+02 -3.667726E+01  5.707336E+02
       157 -1.603162E+02 -3.834166E+01  5.773399E+02
       158 -1.728139E+02 -4.018495E+01  5.837757E+02
       159 -1.854986E+02 -4.202707E+01  5.900458E+02
       160 -1.985419E+02 -4.390860E+01  5.962832E+02
       161 -2.126586E+02 -4.617178E+01  6.028376E+02
       162 -2.274600E+02 -4.844947E+01  6.091974E+02
       163 -2.419428E+02 -5.099327E+01  6.152515E+02
       164 -2.571335E+02 -5.370659E+01  6.209840E+02
       165 -2.733216E+02 -5.732237E+01  6.267356E+02
       166 -2.920909E+02 -6.243201E+01  6.325324E+02
       167 -2.622890E+02 -6.498984E+01  6.324496E+02
       168 -2.347936E+02 -6.962082E+01  6.324247E+02
       169 -2.084639E+02 -7.392518E+01  6.319065E+02
       170 -1.835143E+02 -7.865063E+01  6.315733E+02
       171 -1.599305E+02 -8.396158E+01  6.312732E+02
       172 -1.352705E+02 -8.913110E+01  6.311454E+02
       173 -1.060908E+02 -9.562358E+01  6.309649E+02
       174 -8.386874E+01 -1.004728E+02  6.309330E+02
       175 -6.152371E+01 -1.053203E+02  6.310402E+02
       176 -3.924210E+01 -1.104747E+02  6.312458E+02
       177 -1.676253E+01 -1.151378E+02  6.314059E+02
       178  5.998838E+00 -1.199131E+02  6.315993E+02
       179  2.926305E+01 -1.245638E+02  6.318709E+02
       180  4.198203E+01 -1.242367E+02  6.266225E+02
